#           i(Rsh.Xcel i(Rsh.Xcel v(Vbias)   i(Vbias)   v(5)       v(1)      
 215.44    -0.0083222  405.11E-6  0.23004    4.2653     2.0234     0.40469   
 464.16    -0.0039134  409.8E-6   0.23004    4.2609     2.0469     0.40938   
 1.E+3     -0.0018266  411.84E-6  0.23004    4.2588     2.0571     0.41142   
 2.1544E+3 -849.97E-6  412.76E-6  0.23004    4.2579     2.0617     0.41233   
 4.6416E+3 -394.97E-6  413.18E-6  0.23004    4.2574     2.0638     0.41275   
 10.E+3    -183.43E-6  413.37E-6  0.23004    4.2572     2.0647     0.41295   
 1.        -0.042942   57.113E-6  0.24004    4.2999     0.28342    0.056683  
 2.1544    -0.042927   67.021E-6  0.24004    4.2999     0.33296    0.066591  
 4.6416    -0.042902   88.351E-6  0.24004    4.2999     0.43961    0.087921  
 10.       -0.042834   134.19E-6  0.24004    4.2998     0.66881    0.13376   
 21.544    -0.042382   231.14E-6  0.24004    4.2994     1.1536     0.23071   
 46.416    -0.033079   355.6E-6   0.24004    4.2901     1.7759     0.35517   
 100.      -0.017246   393.43E-6  0.24004    4.2742     1.965      0.393     
 215.44    -0.008277   405.17E-6  0.24004    4.2653     2.0237     0.40474   
 464.16    -0.0038921  409.83E-6  0.24004    4.2609     2.047      0.4094    
 1.E+3     -0.0018167  411.85E-6  0.24004    4.2588     2.0571     0.41143   
 2.1544E+3 -845.34E-6  412.76E-6  0.24004    4.2578     2.0617     0.41234   
 4.6416E+3 -392.82E-6  413.18E-6  0.24004    4.2574     2.0638     0.41276   
 10.E+3    -182.43E-6  413.37E-6  0.24004    4.2572     2.0647     0.41295   
 1.        -0.04294    59.113E-6  0.25004    4.2999     0.29341    0.058683  
 2.1544    -0.042925   69.02E-6   0.25004    4.2999     0.34295    0.06859   
 4.6416    -0.042899   90.349E-6  0.25004    4.2999     0.44959    0.089919  
 10.       -0.04283    136.19E-6  0.25004    4.2998     0.67878    0.13576   
 21.544    -0.042361   233.05E-6  0.25004    4.2994     1.1631     0.23262   
 46.416    -0.032929   356.21E-6  0.25004    4.2899     1.7789     0.35578   
 100.      -0.017153   393.57E-6  0.25004    4.2742     1.9657     0.39315   
 215.44    -0.0082318  405.22E-6  0.25004    4.2652     2.024      0.40479   
 464.16    -0.0038707  409.85E-6  0.25004    4.2609     2.0471     0.40942   
 1.E+3     -0.0018067  411.86E-6  0.25004    4.2588     2.0572     0.41143   
 2.1544E+3 -840.7E-6   412.77E-6  0.25004    4.2578     2.0617     0.41234   
 4.6416E+3 -390.67E-6  413.18E-6  0.25004    4.2574     2.0638     0.41276   
 10.E+3    -181.43E-6  413.38E-6  0.25004    4.2572     2.0647     0.41295   
 1.        -0.042938   61.112E-6  0.26004    4.2999     0.30341    0.060682  
 2.1544    -0.042923   71.019E-6  0.26004    4.2999     0.35295    0.070589  
