#           v(1)       v(4)       v(3)       i(Vbias)   i(Rs.Xcel1 i(Rs.Xcel4 i(Rs.Xcel1 i(Rs.Xcel1 v(Dbypass1 v(Dbypass2 i(Dbypass1 i(Dbypass2 p(Dbypass1 p(Dbypass2
 0.95       0.44498   -0.20655    1.3349     12.795     4.1987     1.3054     4.2984     4.2984    -1.3349     0.38481   -1.E-6      2.8933     1.3349E-6  1.1134    
 0.96       0.44829   -0.19655    1.3449     12.787     4.1901     1.3054     4.2983     4.2983    -1.3449     0.38473   -1.E-6      2.8847     1.3449E-6  1.1098    
 0.97       0.45159   -0.18655    1.3548     12.777     4.1807     1.3054     4.2983     4.2983    -1.3548     0.38464   -1.E-6      2.8753     1.3548E-6  1.106     
 0.98       0.45489   -0.17655    1.3647     12.767     4.1705     1.3054     4.2983     4.2983    -1.3647     0.38455   -1.E-6      2.8651     1.3647E-6  1.1018    
 0.99       0.45819   -0.16655    1.3746     12.756     4.1593     1.3054     4.2983     4.2983    -1.3746     0.38445   -1.E-6      2.8539     1.3746E-6  1.0972    
 1.         0.46149   -0.15655    1.3845     12.744     4.1472     1.3054     4.2983     4.2983    -1.3845     0.38434   -1.E-6      2.8418     1.3845E-6  1.0922    
 1.01       0.46478   -0.14655    1.3943     12.731     4.1341     1.3054     4.2982     4.2982    -1.3943     0.38422   -1.E-6      2.8287     1.3943E-6  1.0868    
 1.02       0.46807   -0.13655    1.4042     12.716     4.1198     1.3054     4.2982     4.2982    -1.4042     0.38409   -1.E-6      2.8144     1.4042E-6  1.081     
 1.03       0.47136   -0.12655    1.4141     12.701     4.1043     1.3054     4.2982     4.2982    -1.4141     0.38395   -1.E-6      2.7989     1.4141E-6  1.0746    
 1.04       0.47464   -0.11655    1.4239     12.684     4.0874     1.3054     4.2982     4.2982    -1.4239     0.38379   -1.E-6      2.782      1.4239E-6  1.0677    
 1.05       0.47792   -0.10655    1.4337     12.665     4.069      1.3054     4.2982     4.2982    -1.4337     0.38362   -1.E-6      2.7636     1.4337E-6  1.0602    
